area,perimeter,angle_of_inclination,texture,intensity,Cluster_Pred
1.0606307317216321,0.6111260072687849,-0.5813866013606089,1.502647869348394,0.0,4
-0.7935864687235274,-0.743222114861759,-0.40022601925877405,-0.6325093231173304,0.0,1
-0.9568490624805954,-1.1185447317136221,-0.39176043868512384,-1.44443377145826,0.0,1
-0.4695126715060442,-0.012051167881478466,2.0673697814739542,-0.5095414080372577,0.0,2
1.806012001276181,2.213328687697729,-0.3750534210663226,0.6238020205216214,0.0,3
-0.09247442393794174,-0.2085644248180672,-0.4424323536504586,0.8179532691648149,0.0,0
1.1006028134999921,0.6412226322050192,-0.5877766368228619,1.5124983189156758,0.0,4
-0.4166635806987969,0.025127015863281563,-0.8387348955807008,-0.422062514886451,0.0,1
1.1030253639108019,0.6429930219071506,-0.5869994106672903,1.5131786222778731,0.0,4
-0.41637518184036715,0.025127015863281563,2.0903778484355073,-0.42138734330377914,0.0,2
-0.9584785160307233,-1.1291670699264107,-0.4743018275512933,-1.471501988356485,0.0,1
-0.7775659121377562,-0.7573852324788105,-0.5000958340885133,-0.4944074354896706,0.0,1
-0.777681271681128,-0.7591556221809419,-0.4970492762761997,-0.4903004140828888,0.0,1
-0.4662249245199453,-0.012051167881478466,2.0673697814739542,-0.5016035636554731,0.0,2
-0.41796137556173063,0.025127015863281563,2.0903778484355073,-0.42510078700847437,0.0,2
-0.9570221017956532,-1.1203151214157536,-0.4546490973473993,-1.4448964765815566,0.0,1
1.7922409557861614,2.2345733641233063,-0.3750534210663226,0.5979037533746323,0.0,3
-0.9570221017956532,-1.1203151214157536,-0.4546490973473993,-1.4448964765815566,0.0,1
-0.9570076818527318,-1.1203151214157536,-0.4546490973473993,-1.4443773447074773,0.0,1
-0.7795558642609213,-0.7609260118830733,-0.5002989381965475,-0.49765234511666767,0.0,1
-0.9581756972293721,-1.1273966802242794,-0.49493716119195824,-1.4652059310237298,0.0,1
-0.9568490624805954,-1.1185447317136221,-0.39176043868512384,-1.44443377145826,0.0,1
-0.7935864687235274,-0.743222114861759,-0.40022601925877405,-0.6325093231173304,0.0,1
-0.7799019428910369,-0.7609260118830733,-0.5002989381965475,-0.4999130809029503,0.0,1
-0.4162021425253093,0.026897405565412993,2.0952910275694236,-0.42283355497486363,0.0,2
-0.11922341805729884,-0.22980910124364434,-0.46950270679419154,0.7940996573518109,0.0,0
0.9482993763632539,1.2466959103339683,-0.37618253376686644,0.5379966992334458,0.0,4
0.2891782053650363,0.15436546411887594,-0.4797679429793012,0.950378267997601,0.0,0
-0.7785032084276527,-0.7591556221809419,-0.5033201080270919,-0.4956480983328017,0.0,1
-0.7770900540213471,-0.755614842776679,-0.49687156014993494,-0.4961549451265433,0.0,1
